problem_id,tag_id
1342D,31
1342D,36
1342E,6
1342E,14
1342E,24
1342F,3
1342F,4
1342F,11
1343A,4
1343A,24
1343B,7
1343B,24
1343C,11
1343C,20
1343C,36
1343D,4
1343D,8
1343D,20
1343D,36
1343E,4
1343E,19
1343E,20
1343E,30
1343E,31
1343F,4
1343F,7
1343F,8
1343F,20
1343F,22
1344A,24
1344A,27
1344A,31
1344B,7
1344B,9
1344B,12
1344B,19
1344C,9
1344C,11
1344C,19
1344C,24
1344D,2
1344D,20
1344D,24
1344E,8
1344E,35
1344F,25
1345A,24
1345B,2
1345B,4
1345B,11
1345B,24
1346A,24
1346A,37
1346B,20
1346B,37
1346C,20
1346C,31
1346C,37
1346D,19
1346D,20
1346D,37
1346E,11
1346E,19
1346E,37
1346F,8
1346F,20
1346F,24
1346F,37
1346G,24
1346G,27
1346G,37
1346H,8
1346H,16
1346H,37
1346I,11
1346I,37
1348A,20
1348A,24
1348B,7
1348B,8
1348B,20
1348B,31
1348C,7
1348C,20
1348C,31
1348C,33
1348D,2
1348D,7
1348D,20
1348D,22
1348D,24
1348E,4
1348E,11
1348E,20
1348E,24
1348F,8
1348F,9
1348F,19
1348F,20
1349A,8
1349A,24
1349A,27
1349B,7
1349B,20
1349B,24
1349C,9
1349C,19
1349C,22
1349C,30
1349D,24
1349D,28
1349E,7
1349E,11
1349E,20
1349F1,11
1349F1,14
1349F1,24
1349F2,11
1349F2,14
1349F2,24
134A,4
134A,22
134B,4
134B,9
134B,24
134B,27
134C,7
134C,19
134C,20
1350A,24
1350B,11
1350B,24
1350B,27
1351A,22
1351B,4
1351B,22
1351B,24
1351C,8
1351C,22
1352A,22
1352A,24
1352B,7
1352B,24
1352C,2
1352C,24
1352D,22
1352E,4
1352E,22
1352E,36
1352F,7
1352F,9
1352F,24
1352G,7
1353A,7
1353A,20
1353A,24
1353B,20
1353B,31
1353C,24
1353D,7
1353D,8
1353D,31
1353E,4
1353E,11
1353E,20
1353F,4
1353F,11
1354A,24
1354B,2
1354B,11
1354B,22
1354B,36
1354C1,2
1354C1,17
1354C1,24
1354C1,34
1354C2,2
1354C2,4
1354C2,17
1354C2,24
1354D,2
1354D,8
1354E,9
1354E,11
1354E,19
1354F,7
1354F,11
1354F,15
1354F,18
1354F,20
1354F,31
1354G,2
1354G,23
1354G,28
1355A,4
1355A,22
1355A,24
1355B,11
1355B,20
1355B,31
1355C,2
1355C,22
1355C,24
1355C,36
1355D,7
1355D,24
1355E,2
1355E,20
1355E,24
1355E,31
1355E,34
1355F,7
1355F,23
1355F,27
1356A1,37
1356A2,37
1356A3,37
1356A4,37
1356A5,37
1356B1,37
1356B2,37
1356C,37
1356D1,37
1356D2,37
1358A,20
1358A,24
1358B,20
1358B,31
1358C,24
1358D,2
1358D,4
1358D,20
1358D,22
1358D,36
1358E,7
1358E,8
1358E,20
1358E,22
1358F,2
1358F,7
1358F,20
1358F,22
1359A,4
1359A,20
1359A,24
1359B,4
1359B,11
1359B,20
1359B,22
1359B,36
1359C,2
1359C,24
1359D,8
1359D,11
1359D,22
1359D,36
1359E,6
1359E,24
1359E,27
1359F,2
1359F,4
1359F,8
1359F,17
1359F,24
135A,20
135A,22
135A,31
135B,4
135B,17
135B,24
135C,7
135C,16
135C,20
135D,4
135D,9
135D,22
135E,6
1360A,20
1360A,24
1360B,20
1360B,31
1360C,7
1360C,18
1360C,20
1360C,31
1360D,24
1360D,27
1360E,11
1360E,19
1360E,22
1360E,30
1360F,3
1360F,4
1360F,7
1360F,11
1360F,21
1360F,33
1360G,7
1360G,20
1360G,24
1360H,2
1360H,3
1360H,4
1360H,7
1361A,7
1361A,19
1361A,20
1361A,31
1361B,20
1361B,22
1361B,24
1361B,31
1361C,2
1361C,3
1361C,7
1361C,9
1361C,12
1361C,19
1361D,20
1361D,22
1361D,24
1361D,35
1361E,9
1361E,19
1361E,28
1361E,35
1361F,8
1361F,22
1361F,24
1362A,22
1362B,3
1362B,4
1362C,3
1362C,20
1362C,24
1363A,4
1363A,22
1363A,24
1363B,22
1363B,33
1363C,16
1363C,35
1363D,2
1363D,22
1363D,23
1363D,24
1363E,9
1363E,11
1363E,20
1363E,35
1363F,11
1363F,33
1364A,4
1364A,8
1364A,27
1364A,36
1364B,20
1364B,36
1364C,4
1364C,7
1364C,20
1364D,7
1364D,9
1364D,19
1364D,20
1364D,22
1364D,35
1364E,3
1364E,7
1364E,10
1364E,23
1364E,28
1365A,16
1365A,20
1365A,22
1365B,7
1365B,22
1365C,7
1365C,8
1365C,20
1365C,22
1365D,7
1365D,9
1365D,12
1365D,19
1365D,20
1365D,22
1365D,30
1365E,4
1365E,7
1365F,7
1365F,22
1365F,31
1365G,3
1365G,6
1365G,7
1365G,23
1365G,24
1366A,2
1366A,20
1366A,24
1366B,24
1366B,36
1366C,20
1366C,24
1366D,7
1366D,24
1366D,27
1366E,2
1366E,4
1366E,6
1366E,7
1366E,11
1366E,36
1366F,2
1366F,11
1366F,17
1366F,19
1366G,8
1366G,11
1366G,33
1367A,22
1367A,33
1367B,20
1367B,24
1367C,7
1367C,20
1367C,24
1367D,7
1367D,20
1367D,22
1367D,31
1367E,4
1367E,9
1367E,11
1367E,19
1367E,20
1367E,27
1367F1,11
1367F1,20
1367F1,36
1367F2,2
1367F2,8
1367F2,11
1367F2,20
1367F2,31
1367F2,36
1368A,4
1368A,20
1368A,22
1368A,24
1368B,4
1368B,7
1368B,20
1368B,24
1368B,33
1368C,7
1368D,3
1368D,20
1368D,24
1368E,7
1368E,19
1368E,20
1368F,16
1368F,22
1368F,23
1368F,24
1368G,8
1368G,17
1368G,19
1368G,35
1368H1,11
1368H1,15
1368H1,20
1369A,17
1369A,24
1369B,20
1369B,22
1369B,33
1369C,20
1369C,24
1369C,31
1369C,36
1369D,11
1369D,19
1369D,20
1369D,24
1369D,35
1369E,8
1369E,9
1369E,20
1369E,22
1369E,31
1369F,9
1369F,11
1369F,16
136A,22
136B,22
136B,24
1370A,20
1370A,22
1370A,24
1370A,27
1370B,7
1370B,24
1370B,27
1370C,16
1370C,24
1370C,27
1370D,2
1370D,11
1370D,12
1370D,20
1370D,22
1370E,2
1370E,7
1370E,8
1370E,20
1370F1,2
1370F1,9
1370F1,19
1370F1,23
1370F1,30
1370F1,35
1370F2,2
1370F2,9
1370F2,19
1370F2,23
1370F2,30
1370F2,35
1371A,24
1371B,24
1371C,20
1371C,22
1371C,24
1371D,7
1371D,20
1371D,22
1371E1,2
1371E1,4
1371E1,6
1371E1,24
1371E1,27
1371E1,31
1371E2,2
1371E2,6
1371E2,11
1371E2,24
1371E2,27
1371E2,31
1371F,8
1371F,10
1371F,22
1372A,7
1372A,22
1372B,20
1372B,24
1372B,27
1372C,7
1372C,24
1372D,4
1372D,11
1372D,16
1372D,20
1372E,11
1372E,20
1372E,36
1372F,2
1372F,10
1372F,23
1373A,20
1373A,22
1373A,24
1373B,16
1373C,24
1373D,10
1373D,11
1373D,20
1373D,22
1373E,4
1373E,7
1373E,11
1373E,20
1373F,2
1373F,7
1373F,8
1373F,20
1373G,8
1373G,10
1373G,20
1374A,24
1374B,24
1374C,20
1374C,33
1374D,24
1374D,31
1374D,36
1374E1,8
1374E1,20
1374E1,31
1374E2,8
1374E2,20
1374E2,22
1374E2,31
1374E2,34
1374E2,36
1374F,4
1374F,7
1374F,22
1374F,31
1375A,7
1375A,24
1375B,7
1375B,20
1375C,7
1375C,8
1375C,20
1375D,4
1375D,7
1375D,31
1375E,7
1375E,20
1375E,31
1375F,7
1375F,16
1375F,23
1375F,24
1375G,4
1375G,7
1375G,9
1375G,18
1375G,19
1375G,35
1375H,7
1375H,10
1375I,17
1375I,24
1375I,25
1375I,27
1379A,4
1379A,22
1379A,33
1379B,2
1379B,4
1379B,24
1379B,27
1379C,2
1379C,4
1379C,8
1379C,9
1379C,11
1379C,20
1379C,31
1379C,36
1379D,2
1379D,4
1379D,8
1379D,31
1379D,36
1379E,7
1379E,10
1379E,11
1379E,24
1379E,35
1379F1,2
1379F1,8
1379F2,8
1379F2,10
137A,22
137B,20
137C,31
137D,11
137D,33
137E,8
137E,22
137E,33
1380A,4
1380A,8
1380B,20
1380C,4
1380C,11
1380C,20
1380C,22
1380C,31
1380D,7
1380D,20
1380D,22
1380D,24
1380D,36
1380E,8
1380E,12
1380E,22
1380E,35
1380F,8
1380F,11
1380F,25
1380G,20
1380G,24
1380G,28
1381A1,7
1381A1,8
1381A1,33
1381A2,7
1381A2,8
1381A2,22
1381A2,33
1381A2,36
1381B,11
1381C,7
1381C,18
1381C,20
1381C,22
1381C,31
1381C,36
1381D,9
1381D,11
1381D,20
1381D,35
1381D,36
1381E,17
1381E,24
1381E,31
1382A,4
1382B,11
1382B,16
1383A,12
1383A,19
1383A,20
1383A,31
1383A,33
1383A,35
1383A,36
1383B,3
1383B,7
1383B,11
1383B,16
1383B,20
1383B,24
1383C,3
1383C,11
1383C,19
1383C,35
1383D,4
1383D,7
1383D,19
1383D,20
1383D,31
1383E,6
1383E,8
1383E,11
1383F,15
1383F,19
1384A,7
1384A,20
1384A,33
1384B1,4
1384B1,11
1384B1,20
1384B2,7
1384B2,11
1384B2,20
1384B2,22
1385A,24
1385B,20
1385C,20
1385D,3
1385D,4
1385D,10
1385D,11
1385D,22
1385E,7
1385E,9
1385E,19
1385F,8
1385F,20
1385F,22
1385F,35
1385G,1
1385G,9
1385G,12
1385G,19
1385G,22
1386A,2
1386A,7
1386A,23
1386A,37
1386B,8
1386B,17
1386B,24
1386B,31
1386B,37
1386C,3
1386C,8
1386C,10
1386C,12
1386C,37
1387A,2
1387A,9
1387A,11
1387A,24
1387A,34
1387A,37
1387B1,11
1387B1,20
1387B1,35
1387B1,37
1387B2,9
1387B2,35
1387B2,37
1387C,11
1387C,30
1387C,32
1387C,37
1388A,4
1388A,20
1388A,24
1388A,27
1388B,20
1388B,24
1388C,9
1388C,20
1388C,24
1388C,35
1388D,8
1388D,9
1388D,19
1388D,20
1388D,22
1388D,35
1388E,8
1388E,17
1388E,31
1389A,7
1389A,20
1389A,24
1389A,27
1389B,4
1389B,11
1389B,20
1389C,4
1389C,11
1389C,20
1389C,36
1389D,4
1389D,20
1389D,22
1389D,24
1389E,24
1389E,27
1389F,8
1389F,11
1389F,18
1389F,31
1389G,9
1389G,11
1389G,19
1389G,35
138A,22
138B,20
138C,2
138C,8
138C,28
138C,31
138D,11
138D,16
138E,4
138E,11
138E,36
1391A,7
1391A,24
1391B,4
1391B,20
1391B,22
1391C,6
1391C,11
1391C,19
1391C,24
1391D,3
1391D,4
1391D,7
1391D,11
1391D,20
1391D,22
1391E,7
1391E,9
1391E,19
1391E,20
1391E,35
1392A,20
1392A,24
1392B,22
1392B,24
1392C,20
1392C,22
1392D,11
1392D,20
1392E,3
1392E,7
1392E,23
1392E,24
1392F,2
1392F,7
1392F,8
1392F,20
1392F,24
1392G,3
1392G,9
1392G,11
1392G,24
1392G,30
1392H,6
1392H,11
1392H,24
1392H,28
1392I,14
1392I,19
1392I,24
1393A,20
1393A,24
1393B,7
1393B,8
1393B,20
1393B,22
1393C,7
1393C,20
1393C,24
1393C,31
1393D,9
1393D,11
1393D,22
1393D,30
1393E1,11
1393E1,21
1393E1,22
1393E1,32
1393E1,33
1393E2,11
1393E2,21
1393E2,22
1393E2,32
1393E2,33
1393E2,36
1394A,11
1394A,20
1394A,31
1394A,36
1394B,4
1394B,9
1394B,19
1394B,21
1394C,2
1394C,17
1394C,34
1394D,11
1394D,20
1394D,31
1394D,35
1394E,33
1395A,4
1395A,24
1395B,7
1395C,3
1395C,4
1395C,11
1395C,20
1396A,7
1396A,20
1396A,27
1396B,4
1396B,7
1396B,16
1396B,20
1396C,11
1396C,20
1396C,22
1396D,8
1396D,31
1396D,36
1396E,7
1396E,9
1396E,35
1397A,20
1397A,33
1397B,4
1397B,24
1397B,27
1397B,31
1398A,17
1398A,24
1398B,16
1398B,20
1398B,31
1398C,8
1398C,11
1398C,24
1398D,11
1398D,20
1398D,31
1398E,2
1398E,8
1398E,20
1398E,22
1398E,24
1398E,31
1398F,2
1398F,8
1398F,11
1398F,20
1398F,36
1398G,3
1398G,14
1398G,24
1398G,27
1399A,20
1399A,31
1399B,20
1399C,4
1399C,20
1399C,36
1399D,7
1399D,8
1399D,20
1399D,22
1399E1,8
1399E1,9
1399E1,20
1399E1,35
1399E2,2
1399E2,9
1399E2,20
1399E2,31
1399E2,35
1399E2,36
1399F,8
1399F,11
1399F,19
1399F,31
139A,22
139B,22
139B,24
13A,22
13A,24
13B,17
13B,22
13C,11
13C,31
13D,11
13D,17
13E,8
13E,12
1400A,7
1400A,33
1400B,4
1400B,20
1400B,24
1400C,1
1400C,4
1400C,7
1400C,20
1400D,4
1400D,6
1400D,8
1400D,24
1400D,36
1400E,8
1400E,10
1400E,11
1400E,20
1400F,4
1400F,9
1400F,11
1400F,32
1400F,33
1400G,3
1400G,4
1400G,6
1400G,11
1400G,12
1400G,24
1400G,36
1401A,7
1401A,24
1401B,7
1401B,20
1401B,24
1401C,7
1401C,24
1401C,27
1401C,31
1401D,9
1401D,11
1401D,20
1401D,22
1401D,24
1401D,27
1401D,31
1401D,35
1401E,8
1401E,17
1401E,22
1401E,31
1401F,2
1401F,3
1401F,8
1402A,8
1402A,12
1402A,22
1402A,24
1402A,31
1402A,37
1402B,17
1402B,31
1402B,37
1402C,6
1402C,9
1402C,11
1402C,16
1402C,19
1402C,25
1402C,35
1402C,37
1403A,1
1403A,2
1403A,8
1403A,19
1403A,23
1403A,31
1403A,36
1403A,37
1403B,8
1403B,9
1403B,19
1403B,35
1403B,37
1403C,6
1403C,11
1403C,22
1403C,24
1403C,37
1404A,22
1404A,33
1404B,9
1404B,11
1404B,16
1404B,35
1404C,2
1404C,7
1404C,8
1404C,20
1404C,36
1404D,7
1404D,9
1404D,23
1404D,24
1404D,27
1404E,15
1404E,18
1404E,19
1405A,7
1405B,7
1405B,22
1406A,20
1406A,22
1406A,24
1406B,4
1406B,11
1406B,20
1406B,22
1406B,31
1406C,7
1406C,9
1406C,19
1406C,35
1406D,7
1406D,8
1406D,20
1406D,24
1406E,23
1406E,24
1406E,27
1407A,7
1407A,24
1407B,4
1407B,20
1407B,24
1407B,27
1407C,7
1407C,23
1407C,24
1407C,36
1407D,8
1407D,11
1407D,19
1407E,7
1407E,9
1407E,11
1407E,19
1407E,20
1407E,30
1408A,7
1408B,7
1408B,20
1408B,24
1408C,2
1408C,11
1408C,22
1408C,24
1408C,36
1408D,2
1408D,4
1408D,8
1408D,11
1408D,22
1408D,31
1408D,36
1408E,8
1408E,12
1408E,19
1408E,20
1408E,31
1408E,35
1408F,7
1408F,10
1408G,6
1408G,11
1408G,12
1408G,14
1408G,19
1408G,35
1408H,2
1408H,8
1408H,15
1408H,20
1408I,11
1408I,24
1409A,20
1409A,24
1409B,4
1409B,20
1409B,24
1409C,4
1409C,24
1409C,27
1409D,20
1409D,24
1409E,2
1409E,11
1409E,31
1409E,36
1409F,11
1409F,33
140A,17
140A,24
140B,4
140B,20
140B,22
140C,2
140C,8
140C,20
140D,20
140D,31
140E,6
140E,11
140F,17
140F,31
1411A,22
1411B,4
1411B,27
1411C,9
1411C,12
1411C,19
1411D,4
1411D,20
1411D,22
1411D,33
1411E,3
1411E,20
1411E,24
1411E,33
1411F,20
1411F,24
1411G,3
1411G,16
1411G,24
1411G,25
1413A,7
1413A,24
1413B,22
1413C,2
1413C,4
1413C,11
1413C,22
1413C,31
1413C,36
1413D,8
1413D,20
1413D,22
1413E,20
1413E,24
1413E,34
1413F,8
1413F,35
1415A,4
1415A,24
1415B,4
1415B,20
1415C,4
1415C,11
1415C,22
1415D,3
1415D,4
1415D,7
1415E,7
1415E,20
1415E,24
1415F,11
1416A,2
1416A,8
1416A,22
1416A,36
1416B,7
1416B,20
1416B,24
1416C,3
1416C,8
1416C,10
1416C,11
1416C,20
1416C,24
1416C,31
1416C,33
1416C,35
1416D,8
1416D,12
1416D,19
1416D,22
1416D,35
1416E,2
1416E,8
1416E,11
1416E,20
1416F,15
1416F,18
1416F,20
1416F,22
1417A,20
1417A,24
1417B,20
1417B,24
1417B,31
1418A,24
1418B,20
1418B,31
1418C,11
1418C,19
1418C,20
1418C,30
1418D,8
1418D,22
1418E,2
1418E,6
1418E,28
1418F,8
1418F,24
1418F,27
1418F,36
1418G,8
1418G,10
1418G,21
1418G,36
1419A,16
1419A,20
1419A,22
1419B,4
1419B,7
1419B,20
1419B,22
1419B,24
1419C,20
1419C,22
1419C,24
1419D1,2
1419D1,7
1419D1,20
1419D1,31
1419D2,2
1419D2,4
1419D2,7
1419D2,20
1419D2,31
1419D2,36
1419E,7
1419E,22
1419E,24
1419E,27
1419F,2
1419F,8
1419F,9
1419F,12
1419F,19
1419F,22
141A,22
141A,31
141A,33
141B,17
141B,24
141C,7
141C,20
141C,31
141D,19
141D,30
141E,7
141E,11
141E,12
141E,19
1420A,24
1420A,31
1420B,3
1420B,24
1420C1,7
1420C1,11
1420C1,20
1420C2,8
1420C2,10
1420C2,11
1420C2,20
1420C2,22
1420D,6
1420D,8
1420D,31
1420E,11
1420E,20
1421A,3
1421A,20
1421A,24
1421B,7
1421B,22
1421C,7
1421C,33
1421D,4
1421D,7
1421D,20
1421D,22
1421D,24
1421D,30
1421E,4
1421E,11
1421E,22
1422A,17
1422A,24
1422B,20
1422B,22
1422B,24
1422C,6
1422C,11
1422C,24
1422D,19
1422D,30
1422D,31
1422E,11
1422E,20
1422E,22
1422E,33
1422F,8
1422F,24
1422F,27
1423B,2
1423B,15
1423B,18
1423B,19
1423C,10
1423C,19
1423C,35
1423E,17
1423F,24
1423G,8
1423H,8
1423H,10
1423H,12
1423H,19
1423I,3
1423J,3
1423J,7
1423J,11
1423J,24
1423K,2
1423K,24
1423K,27
1423K,36
1423L,26
1423M,23
1424G,8
1424G,31
1424M,19
1424M,31
1425A,16
1425A,20
1425B,10
1425B,11
1425C,24
1425D,6
1425D,11
1425D,24
1425E,20
1425E,22
1425F,23
1425H,7
1425I,8
1426A,22
1426A,24
1426B,22
1426C,2
1426C,7
1426C,24
1426D,7
1426D,8
1426D,20
1426D,31
1426E,4
1426E,7
1426E,15
1426E,20
1426E,24
1426F,6
1426F,11
1426F,33
1427A,24
1427A,31
1427B,20
1427B,22
1427B,31
1427C,11
1427D,7
1427D,22
1427E,3
1427E,7
1427E,24
1427E,25
1427E,27
1427F,8
1427F,20
1427F,35
1427G,15
1427G,19
1427H,2
1427H,16
1427H,17
1427H,34
1428A,24
1428B,19
1428B,22
1428C,4
1428C,8
1428C,20
1428C,33
1428D,7
1428D,20
1428D,22
1428E,2
1428E,8
1428E,20
1428E,24
1428E,31
1428F,2
1428F,8
1428F,10
1428F,11
1428F,36
1428G1,11
1428G1,20
1428G2,11
1428G2,20
1428H,2
1428H,23
142A,4
142A,24
142B,7
142B,20
142B,22
142C,4
142C,11
142D,16
142E,17
1430A,4
1430A,7
1430A,24
1430B,20
1430B,22
1430B,31
1430C,7
1430C,8
1430C,20
1430C,22
1430C,24
1430D,2
1430D,8
1430D,20
1430D,36
1430E,8
1430E,20
1430E,33
1430F,11
1430F,20
1430G,3
1430G,9
1430G,11
1430G,15
1430G,19
1430G,24
1431A,37
1431B,22
1431B,36
1431B,37
1431C,22
1431C,37
1431D,20
1431D,37
1431E,37
1431F,2
1431F,20
1431F,37
1431G,11
1431G,16
1431G,20
1431G,37
1431H,4
1431H,20
1431H,36
1431H,37
1431I,33
1431I,37
1431J,11
1431J,37
1433A,22
1433A,24
1433B,20
1433B,22
1433C,7
1433C,20
1433D,7
1433D,9
1433E,6
1433E,24
1433F,11
1433G,4
1433G,19
1433G,30
1434E,12
1434E,16
1436A,24
1436B,7
1436B,24
1436C,2
1436C,6
1436D,2
1436D,9
1436D,19
1436D,20
1436D,35
1436E,2
1436E,8
1436E,36
1436F,6
1436F,24
1436F,27
1437A,4
1437A,7
1437A,20
1437A,24
1437B,7
1437B,20
1437C,11
1437C,15
1437C,18
1437C,20
1437C,24
1437C,31
1437D,19
1437D,20
1437D,30
1437D,35
1437E,2
1437E,7
1437E,8
1437E,11
1437E,22
1437F,6
1437F,11
1437F,24
1437F,36
1437G,8
1437G,32
1437G,33
1437G,35
1438A,7
1438A,22
1438B,7
1438B,8
1438B,20
1438B,31
1438C,1
1438C,5
1438C,7
1438C,14
1438C,15
1438D,3
1438D,7
1438D,24
1438E,2
1438E,3
1438E,4
1438E,7
1438E,10
1438E,36
1438F,23
1438F,28
1438F,35
1439A1,7
1439A1,22
1439A2,7
1439A2,19
1439A2,20
1439A2,22
1439B,7
1439B,8
1439B,19
1439C,2
1439C,8
1439C,10
1439C,20
1439C,22
1439D,6
1439D,11
1439D,14
1439E,3
1439E,8
1439E,16
1439E,35
143A,4
143A,24
143B,22
143B,33
1440A,22
1440A,24
1440B,20
1440B,24
1442A,7
1442A,11
1442A,20
1442B,6
1442B,8
1442B,12
1442B,20
1442B,22
1442C,9
1442C,19
1442C,20
1442C,30
1442D,8
1442D,10
1442D,11
1442D,20
1442E,2
1442E,7
1442E,9
1442E,11
1442E,20
1442E,35
1442F,16
1442F,23
1443A,7
1443A,24
1443B,11
1443B,20
1443B,24
1443B,31
1443C,2
1443C,20
1443C,31
1443E,4
1443E,24
1443E,36
1444A,4
1444A,24
1444A,27
1444B,6
1444B,24
1444B,31
1444C,8
1444C,9
1444C,12
1444C,19
1444D,7
1444D,11
1444D,17
1444E,4
1444E,9
1444E,11
1444E,23
1444E,35
1445A,20
1445A,31
1445B,20
1445B,24
1446A,7
1446A,20
1446A,31
1446B,11
1446B,33
1446C,2
1446C,3
1446C,8
1446C,10
1446C,11
1446C,35
1446D1,8
1446D1,20
1446D2,8
1446D2,20
1446D2,36
1446E,7
1446E,9
1446F,2
1446F,8
1446F,17
1447A,7
1447A,24
1447B,20
1447B,24
144A,22
144B,22
144C,22
144C,33
144D,8
144D,9
144D,19
144D,30
144E,8
144E,20
1450A,7
1450A,31
1450B,4
1450B,17
1450B,20
1450C1,7
1450C1,24
1450C2,7
1450C2,24
1450D,2
1450D,8
1450D,20
1450D,22
1450D,36
1450E,7
1450E,9
1450E,19
1450E,30
1450F,7
1450F,20
1450G,3
1450G,11
1450G,35
1450H1,6
1450H1,14
1450H1,24
1450H2,6
1450H2,22
1450H2,24
1451A,20
1451A,24
1451B,11
1451B,20
1451B,22
1451B,33
1451C,11
1451C,20
1451C,21
1451C,22
1451C,33
1451D,16
1451D,17
1451D,24
1451E1,3
1451E1,7
1451E1,23
1451E1,24
1451E2,3
1451E2,7
1451E2,23
1451E2,24
1451F,7
1451F,16
1452A,24
1452B,2
1452B,20
1452B,24
1452B,31
1452C,20
1452D,6
1452D,11
1452D,24
1452E,4
1452E,11
1452E,20
1452E,31
1452E,36
1452F,7
1452F,20
1452G,8
1452G,9
1452G,20
1452G,35
1453A,22
1453B,7
1453B,22
1453C,20
1453C,22
1453D,4
1453D,7
1453D,20
1453D,24
1453D,28
1453E,2
1453E,9
1453E,11
1453E,20
1453E,35
1453F,11
1454A,7
1454A,28
1454B,22
1454C,20
1454C,22
1454D,7
1454D,24
1454D,27
1454E,6
1454E,9
1454E,19
1454E,35
1454F,2
1454F,8
1454F,20
1454F,36
1455A,24
1455A,27
1455B,7
1455B,24
1455C,7
1455C,16
1455C,24
1455D,11
1455D,20
1455D,31
1455E,4
1455E,7
1455E,15
1455E,17
1455E,20
1455E,22
1455E,24
1455E,34
1455F,11
1455F,20
1455G,8
1455G,11
1456E,11
1456E,20
1458A,24
1458A,27
1458B,11
1458C,24
1458C,25
1458D,8
1458D,19
1458D,20
1458E,8
1458E,16
1458F,8
1458F,35
1459A,24
1459A,28
1459B,11
1459B,24
145A,20
145A,22
145B,7
145C,6
145C,11
145C,24
145D,6
145D,8
145D,22
145E,8
1461A,7
1461A,20
1461B,4
1461B,11
1461B,22
1461C,11
1461C,24
1461C,28
1461D,2
1461D,4
1461D,8
1461D,10
1461D,22
1461D,31
1461E,4
1461E,19
1461E,20
1461E,22
1461E,24
1461F,7
1461F,11
1461F,20
1462A,22
1462A,36
1462B,11
1462B,22
1462B,33
1462C,4
1462C,20
1462C,24
1462D,20
1462D,24
1462D,27
1462E1,2
1462E1,6
1462E1,24
1462E1,31
1462E1,36
1462E2,2
1462E2,6
1462E2,22
1462E2,24
1462E2,31
1462E2,36
1462F,2
1462F,8
1462F,20
1463A,2
1463A,24
1463B,3
1463B,7
1463B,20
1463C,22
1463D,2
1463D,7
1463D,20
1463D,36
1463E,7
1463E,9
1463E,12
1463E,19
1463E,22
1463E,31
1463E,35
1463F,3
1463F,11
1463F,24
1464F,8
1464F,35
1466A,4
1466A,17
1466A,24
1466B,11
1466B,20
1466C,11
1466C,20
1466C,33
1466D,8
1466D,20
1466D,31
1466D,35
1466E,3
1466E,4
1466E,24
1466F,3
1466F,9
1466F,12
1466F,19
1466F,20
1466F,24
1466F,31
1466G,6
1466G,10
1466G,21
1466G,24
1466G,32
1466G,33
1466H,6
1466H,11
1466H,19
1466H,20
1466H,24
1466I,2
1466I,8
1466I,23
1467A,7
1467A,20
1467A,24
1467B,4
1467B,22
1467C,7
1467C,20
1467D,6
1467D,11
1467D,24
1467E,8
1467E,9
1467E,11
1467E,35
1468A,8
1468A,11
1468A,20
1468B,8
1468B,12
1468C,8
1468C,22
1468D,2
1468D,31
1468E,20
1468F,17
1468F,21
1468F,27
1468G,2
1468G,17
1468H,7
1468H,20
1468H,24
1468I,17
1468I,22
1468I,24
1468J,12
1468J,19
1468J,20
1468K,4
1468K,22
1468L,2
1468L,20
1468L,24
1468L,27
1468M,8
1468M,19
1468M,22
1468N,20
1468N,22
1469A,7
1469A,20
1469B,11
1469B,20
1469C,11
1469C,20
1469C,22
1469C,36
1469D,4
1469D,7
1469D,24
1469D,27
1469E,3
1469E,4
1469E,21
1469E,32
1469E,33
1469E,36
1469F,2
1469F,8
1469F,20
146A,22
146B,4
146B,22
1470A,2
1470A,11
1470A,20
1470A,31
1470A,36
1470B,3
1470B,19
1470B,21
1470B,24
1470B,27
1470C,2
1470C,4
1470C,7
1470C,23
1470D,7
1470D,9
1470D,18
1470D,19
1470D,20
1470E,2
1470E,6
1470E,8
1470E,11
1470E,19
1470E,22
1470E,36
1470F,10
1471A,20
1471A,24
1471A,27
1471B,4
1471B,20
1471B,22
1471B,24
1472A,20
1472A,24
1472B,11
1472B,20
1472B,24
1472C,11
1472C,19
1472D,11
1472D,16
1472D,20
1472D,31
1472E,2
1472E,8
1472E,11
1472E,31
1472E,36
1472F,4
1472F,11
1472F,18
1472F,20
1472F,31
1472G,9
1472G,11
1472G,19
1472G,30
1473A,20
1473A,22
1473A,24
1473A,31
1473B,4
1473B,24
1473B,27
1473B,33
1473C,7
1473C,24
1473D,8
1473D,11
1473D,22
1473D,33
1473E,19
1473E,30
1473F,15
1473F,24
1473G,6
1473G,11
1473G,14
1473G,24
1474A,20
1474B,2
1474B,7
1474B,20
1474B,24
1474B,27
1474C,4
1474C,7
1474C,8
1474C,20
1474C,22
1474C,31
1474D,8
1474D,11
1474D,20
1474D,24
1474E,7
1474E,20
1474F,11
1474F,24
1474F,25
1475A,24
1475A,27
1475B,4
1475B,11
1475B,24
1475C,6
1475C,19
1475C,24
1475D,2
1475D,11
1475D,31
1475D,36
1475E,6
1475E,24
1475E,31
1475F,1
1475F,4
1475F,7
1475G,11
1475G,24
1475G,27
1475G,31
1476A,2
1476A,7
1476A,20
1476A,24
1476B,2
1476B,4
1476B,20
1476B,24
1476C,11
1476C,19
1476C,20
1476D,9
1476D,11
1476D,12
1476D,22
1476E,3
1476E,8
1476E,9
1476E,19
1476E,21
1476E,31
1476E,33
1476F,2
1476F,8
1476F,11
1476G,8
